('for', 'the')	0.0	[2.005454837157067]
('well', 'i')	0.387537649175	[2.1353207167978563, 2.2988505747126435, 3.0884004492218833, 2.178394989691524]
('have', 'a')	0.305256905756	[2.733173898189272, 2.7633562217384022, 3.138113482941069, 2.3263276111021978, 2.256194810751935, 2.8664246130326774]
('in', 'the')	0.470502093232	[4.142466689443116, 3.433260760341651, 4.780149607735815, 4.492218835231831, 4.162290426732018, 4.815593349894898]
('gon', 'na')	1.85022050228	[12.128459173214894, 10.132306146374141, 9.852216748768473, 10.42836515321675, 10.891974948457618, 15.249378941333843]
('i', 'can')	0.463004749623	[2.554011053424887, 2.2988505747126435, 2.4466549013316223, 3.578791768778932, 2.981081597553984]
('to', 'go')	0.0	[2.3061154765971983]
('are', 'you')	0.181904172179	[3.7581141100102493, 3.349522693016245, 3.284072249589491, 3.4092732231670144, 3.384292216127903, 3.7072424995222626]
('im', 'sorry')	0.460481908465	[2.861291424666894, 2.9308323563892147, 2.919175332968436, 2.139495079161318, 3.592585515000956]
('do', 'you')	0.797116781373	[5.252818585582508, 3.6007368949924636, 4.743659916073709, 3.6900369003690034, 4.162290426732018, 5.77106822090579]
('thank', 'you')	0.0	[3.1339575769157273]
('you', 'want')	0.0	[2.263409634437991]
('i', 'know')	1.19749527514	[3.9716433208062862, 5.317367275163289, 4.4882320744389705, 3.048291352478742, 4.278990158322636, 6.879419071278425]
('it', 'was')	0.619768756759	[3.1746031746031744, 3.1285095459650245, 2.6840938265841987, 4.35696541180967]
('did', 'you')	0.0	[2.4342330030748207]
('it', 'is')	0.0	[2.3915271609156132]
('and', 'and')	0.0	[2.1164021164021167]
('this', 'is')	1.18133065507	[6.491288008199521, 6.029140847429241, 5.108556832694764, 4.532327931974972, 4.084490605671607, 7.529141983565832]
('you', 'have')	0.0903242607388	[2.3061154765971983, 2.4867639980747636]
('to', 'be')	0.294505941455	[3.3310556884181755, 3.0564394573773237, 3.904397007845284, 3.208727739451308, 3.7343914108997547, 3.3632715459583413]
('you', 'got')	0.0	[2.3728945423425527]
('you', 'can')	0.046875580223	[2.647762213870857, 2.554011053424887]
('im', 'gon')	0.353983448186	[2.733173898189272, 2.7214871880756992, 2.4448093413610654, 2.3263276111021978, 2.8007935581748162, 3.4397095356392127]
